Silence,DFAexp,sub_id,ch
1,0.6231302901979701,6.0,5.0
1,0.6483153662894604,6.0,6.0
2,0.6756543431343649,6.0,0.0
2,0.6585534478816143,6.0,1.0
2,0.6859282725889678,6.0,2.0
2,0.6223691567044308,6.0,3.0
2,0.6658186831136822,6.0,4.0
2,0.6808386256928938,6.0,5.0
2,0.7383837566060508,6.0,6.0
2,0.677284775354819,6.0,7.0
2,0.7300739039538976,6.0,8.0
1,0.5962615492756763,8.0,0.0
1,0.6476782320738851,8.0,1.0
1,0.6933266522066105,8.0,2.0
1,0.6070578115952207,8.0,3.0
1,0.6656927476503058,8.0,4.0
1,0.7948903023836913,8.0,5.0
1,0.7695489417525688,8.0,6.0
1,0.7083153188265364,8.0,7.0
1,0.6709423904126639,8.0,8.0
2,0.9964827257202983,8.0,0.0
2,1.0153137966066201,8.0,1.0
2,1.029293605550205,8.0,2.0
2,0.9725280168128594,8.0,3.0
2,0.9806058914160253,8.0,4.0
2,0.8660940330326903,8.0,5.0
2,0.850624871819366,8.0,6.0
2,0.846091906802681,8.0,7.0
2,0.8881465617972621,8.0,8.0
1,0.8204182490773593,10.0,0.0
1,0.7889034753493797,10.0,1.0
1,0.8730968325636272,10.0,2.0
1,0.8388646906598104,10.0,3.0
1,0.8368206285632251,10.0,4.0
1,0.8063801944958269,10.0,5.0
1,0.8059232368408993,10.0,6.0
1,0.7607094901747203,10.0,7.0
1,0.7960790783449235,10.0,8.0
1,0.8056871746680558,10.0,9.0
2,0.7163067130626796,10.0,0.0
2,0.663940875202398,10.0,1.0
2,0.6625897291525983,10.0,2.0
2,0.6742968051154979,10.0,3.0
2,0.7197176274262893,10.0,4.0
2,0.6756721936158242,10.0,5.0
2,0.6400059531261946,10.0,6.0
2,0.6611839876180624,10.0,7.0
1,0.7033050220289633,11.0,0.0
1,0.6606696715554022,11.0,1.0
1,0.7532142167759673,11.0,2.0
1,0.7188345832117582,11.0,3.0
1,0.6794956821237667,11.0,4.0
2,0.8557479975824448,11.0,0.0
2,0.8973825560462572,11.0,1.0
2,0.8582975459076384,11.0,2.0
2,0.8807461689216748,11.0,3.0
2,0.8099034110030646,11.0,4.0
2,0.7579140688904794,11.0,5.0
2,0.6994127089137462,11.0,6.0
2,0.7460034233439218,11.0,7.0
2,0.7942168294478827,11.0,8.0
1,0.5901945612180038,12.0,0.0
1,0.6356842110745426,12.0,1.0
1,0.6729472317247699,12.0,2.0
1,0.6563349664466153,12.0,3.0
1,0.6600915995144303,12.0,4.0
1,0.644081100965208,12.0,5.0
1,0.6024898334073556,12.0,6.0
1,0.7661738808027969,12.0,7.0
1,0.6903731253192172,12.0,8.0
1,0.6222842329650664,12.0,9.0
2,0.8930157852869478,12.0,0.0
2,0.7535187809713078,12.0,1.0
2,0.7413636390469177,12.0,2.0
2,0.7554621733562961,12.0,3.0
2,0.7538975555440932,12.0,4.0
2,0.7041131507822813,12.0,5.0
2,0.7315838264448394,12.0,6.0
2,0.69113892192141,12.0,7.0
2,0.7069107945070777,12.0,8.0
1,0.8948913140047143,1.0,0.0
1,0.9079690938520267,1.0,1.0
1,0.9205369704677144,1.0,2.0
1,0.8927702164390465,1.0,3.0
1,0.8784163995894692,1.0,4.0
1,0.8447182480739126,1.0,5.0
1,0.8921313425856418,1.0,6.0
1,0.820147633439459,1.0,7.0
2,0.8323163084020248,1.0,0.0
2,0.8790027573774772,1.0,1.0
2,0.8496346640698438,1.0,2.0
2,0.9143119262252405,1.0,3.0
2,0.8572629970950454,1.0,4.0
2,0.7834797564622145,1.0,5.0
2,0.8450722982886404,1.0,6.0
2,0.835440327042436,1.0,7.0
2,0.8250474635217161,1.0,8.0
1,0.6710720578987985,4.0,0.0
1,0.7456093805858951,4.0,1.0
1,0.6933092252582541,4.0,2.0
1,0.710048863576291,4.0,3.0
1,0.6418020480476557,4.0,4.0
2,0.7514696413552374,4.0,0.0
2,0.7911244584167488,4.0,1.0
2,0.7869005277083663,4.0,2.0
2,0.7897832301075037,4.0,3.0
2,0.8085403030505183,4.0,4.0
2,0.7595295848214113,4.0,5.0
2,0.7549982730043281,4.0,6.0
2,0.694182929783025,4.0,7.0
2,0.7579619320329413,4.0,8.0
2,0.7828604658386152,4.0,9.0
1,0.7177563369745309,9.0,0.0
1,0.7726208306350312,9.0,1.0
1,0.7032837411575723,9.0,2.0
1,0.7889413411918468,9.0,3.0
1,0.7889047277896489,9.0,4.0
1,0.7579580344468355,9.0,5.0
1,0.6524614793642243,9.0,6.0
1,0.6948408640042902,9.0,7.0
2,0.7493297725863537,9.0,0.0
2,0.7790251721583481,9.0,1.0
2,0.8493332069526915,9.0,2.0
2,0.8317070877231788,9.0,3.0
2,0.8298852874979953,9.0,4.0
2,0.8128873234224137,9.0,5.0
2,0.7594500227011991,9.0,6.0
2,0.734421350610654,9.0,7.0
2,0.7396313053499576,9.0,8.0
2,0.7583533750766128,9.0,9.0
