Silence,DFAexp,sub_id,ch
1,1.0928279653037731,12.0,4.0
1,1.0457665580612647,12.0,5.0
1,1.0536059424652149,12.0,6.0
1,1.0750447984364955,12.0,7.0
1,0.8343044385389312,13.0,0.0
1,0.7991181051517859,13.0,1.0
1,0.8793955371190515,13.0,2.0
1,0.8078907162801947,13.0,3.0
1,0.7479440065526648,13.0,4.0
1,0.7645189564548129,13.0,5.0
1,0.8414770520781159,13.0,6.0
1,1.1192461615206288,14.0,0.0
1,1.1393782226204605,14.0,1.0
1,1.0442060637649637,14.0,2.0
1,1.0560475793554405,14.0,3.0
1,1.0881821275693269,14.0,4.0
1,1.0947790454628992,14.0,5.0
1,1.0726391407712725,14.0,6.0
1,1.089876883836403,14.0,7.0
1,1.0450591322463731,14.0,8.0
1,1.0905595589912216,14.0,9.0
1,1.0278243049704718,15.0,0.0
1,1.0262158975333815,15.0,1.0
1,1.0116535504708049,15.0,2.0
1,1.0380277838377054,15.0,3.0
1,1.054524297529484,15.0,4.0
1,1.0078141999848584,15.0,5.0
1,0.9998183534293875,15.0,6.0
1,1.141745614201903,16.0,0.0
1,1.1182093329116949,16.0,1.0
1,1.115378861427361,16.0,2.0
1,1.1363173179068662,16.0,3.0
1,1.1400095487770705,16.0,4.0
1,1.1044689740213438,16.0,5.0
1,1.0832395247492315,16.0,6.0
1,1.1226656377032598,16.0,7.0
1,1.1072816815769233,16.0,8.0
1,1.0164240246756935,17.0,0.0
1,1.015855763232779,17.0,1.0
1,1.022361783303938,17.0,2.0
1,1.0190381639918908,17.0,3.0
1,1.023369575345329,17.0,4.0
1,1.0410434531347026,17.0,5.0
1,1.0151705413680985,17.0,6.0
1,0.999711705966045,17.0,7.0
1,1.0085349259404377,17.0,8.0
1,0.998462677669316,17.0,9.0
1,0.8688594693527956,18.0,0.0
1,0.8401479362196325,18.0,1.0
1,0.8361726707787173,18.0,2.0
1,0.836214476637925,18.0,3.0
1,0.829974605025035,18.0,4.0
1,0.8326195246339084,18.0,5.0
1,1.0376366010124785,19.0,0.0
1,0.9714923116530766,19.0,1.0
1,1.0007729348710002,19.0,2.0
1,0.9910805250266521,19.0,3.0
1,1.0835865955787463,19.0,4.0
1,1.0059324383242831,19.0,5.0
1,1.033071093497837,19.0,6.0
1,1.0231403704732813,19.0,7.0
1,1.011460235849721,19.0,8.0
1,1.029086388045308,19.0,9.0
1,0.9071727668697438,20.0,0.0
1,0.9029194780097859,20.0,1.0
1,0.8936651683597282,20.0,2.0
1,0.8749749818346916,20.0,3.0
1,0.8572278309483388,20.0,4.0
1,0.8718839820516043,20.0,5.0
1,0.8551347160685281,20.0,6.0
1,0.8863728531089226,20.0,7.0
1,0.9299730293185375,20.0,8.0
1,1.0837578148482847,21.0,0.0
1,0.9908321814727573,21.0,1.0
1,1.0261053228207562,21.0,2.0
1,1.060913825835633,21.0,3.0
1,1.0631094139346144,21.0,4.0
1,1.0087892071541025,21.0,5.0
1,1.0458048725257063,21.0,6.0
1,1.020843137124126,21.0,7.0
1,1.1197154388504091,22.0,0.0
1,1.110726170098613,22.0,1.0
1,1.0563621473243556,22.0,2.0
1,1.076091743084599,22.0,3.0
1,1.093573702213751,22.0,4.0
1,1.0327779630366472,22.0,5.0
1,1.0455132704761436,22.0,6.0
1,1.069857344303437,22.0,7.0
1,1.059498209321056,22.0,8.0
1,1.0511469768452635,23.0,0.0
1,0.9321422675088997,23.0,1.0
1,1.0184922051782224,23.0,2.0
1,1.0318768580296824,23.0,3.0
1,1.038282124707686,23.0,4.0
1,0.9918543884518869,23.0,5.0
1,0.9739559135320608,23.0,6.0
1,0.9651988345408802,23.0,7.0
1,0.9894385561837398,23.0,8.0
1,0.9786126186606652,23.0,9.0
1,0.5434378873313128,1.0,0.0
1,0.6042914157995002,1.0,1.0
1,0.5877768039024448,1.0,2.0
1,0.6040424925584149,1.0,3.0
1,0.6914408762512197,1.0,4.0
1,0.6730511234079435,1.0,5.0
1,0.5497531488819558,1.0,6.0
1,0.9965175021512401,24.0,0.0
1,1.0069265724887777,24.0,1.0
1,1.0133813639476097,24.0,2.0
1,1.0344378865532704,24.0,3.0
1,1.0335472641642713,24.0,4.0
1,0.9588537225003091,24.0,5.0
1,1.0088998102882738,24.0,6.0
1,1.0354605213706436,24.0,7.0
1,1.0361234074658547,24.0,8.0
1,0.9703877777965995,24.0,9.0
1,1.0164399694109871,25.0,0.0
1,1.0218395027695166,25.0,1.0
1,1.0055795854224696,25.0,2.0
1,1.0556794259823112,25.0,3.0
1,1.059341935527763,25.0,4.0
1,0.868391532009134,26.0,0.0
1,0.8768061702586958,26.0,1.0
1,0.8840842104783558,26.0,2.0
1,0.8874975712476624,26.0,3.0
1,0.925620228791529,26.0,4.0
1,0.8767737691410129,26.0,5.0
1,0.8730302869000268,26.0,6.0
1,0.8642120950805608,26.0,7.0
1,0.8657241829554472,26.0,8.0
1,0.8909564298209552,26.0,9.0
1,1.0408220842641907,27.0,0.0
1,1.0338113593509586,27.0,1.0
1,0.9743957162662069,27.0,2.0
1,1.0007686470872148,27.0,3.0
1,1.0069948649022833,27.0,4.0
1,0.9736671253481712,27.0,5.0
1,0.9200356188906611,27.0,6.0
1,0.9634611163114667,27.0,7.0
1,0.9344046073695513,27.0,8.0
1,1.0036071849290509,27.0,9.0
1,0.9279933144162853,2.0,0.0
1,0.9155096748912521,2.0,1.0
1,0.9280073927254217,2.0,2.0
1,0.8996205970680246,2.0,3.0
1,0.9482367996100554,2.0,4.0
1,0.8795277799370006,2.0,5.0
1,0.9268604024298542,2.0,6.0
1,0.9141657465329187,2.0,7.0
1,0.8422185844770057,2.0,8.0
